process_execution_id,order_id,start_time,end_time,part_id,process_type,process_id,resource_id,is_valid,duration
1008,337,2024-03-08 14:59:03,2024-03-08 14:59:28,2,1,17,6,1,25.0
1009,337,2024-03-08 14:59:28,2024-03-08 15:00:02,8,1,18,6,1,34.0
1010,337,2024-03-08 15:00:02,2024-03-08 15:01:04,3,1,19,6,1,62.0
1011,337,2024-03-08 15:01:04,2024-03-08 15:01:09,5,1,20,6,1,5.0
1012,337,2024-03-08 15:01:09,2024-03-08 15:01:17,-1,-1,21,7,1,8.0
1013,337,2024-03-08 15:01:17,2024-03-08 15:01:27,-1,2,22,8,1,10.0
1014,337,2024-03-08 15:01:27,2024-03-08 15:01:46,0,0,23,0,1,19.0
1015,339,2024-03-10 12:46:00,2024-03-10 12:46:15,0,0,0,0,1,15.0
1016,339,2024-03-10 12:46:15,2024-03-10 12:46:55,1,0,1,1,1,40.0
1017,339,2024-03-10 12:46:55,2024-03-10 12:47:51,1,0,2,1,1,56.0
1018,339,2024-03-10 12:47:51,2024-03-10 12:48:05,1,0,3,1,1,14.0
1019,349,2024-03-10 12:47:51,2024-03-10 12:48:06,0,0,0,0,1,15.0
1020,339,2024-03-10 12:48:05,2024-03-10 12:48:48,1,0,4,1,1,43.0
1021,349,2024-03-10 12:48:48,2024-03-10 12:49:28,1,0,1,1,1,40.0
1022,339,2024-03-10 12:49:29,2024-03-10 12:50:26,1,0,5,1,1,57.0
1023,349,2024-03-10 12:50:26,2024-03-10 12:51:22,1,0,2,1,1,56.0
1024,339,2024-03-10 12:51:22,2024-03-10 12:52:00,1,0,6,1,1,38.0
1025,339,2024-03-10 12:52:00,2024-03-10 12:52:02,3,1,7,2,1,2.0
1026,349,2024-03-10 12:52:01,2024-03-10 12:52:15,1,0,3,1,1,14.0
1027,339,2024-03-10 12:52:02,2024-03-10 12:52:34,4,0,8,3,1,32.0
1028,349,2024-03-10 12:52:15,2024-03-10 12:52:58,1,0,4,1,1,43.0
1029,339,2024-03-10 12:52:34,2024-03-10 12:53:35,3,0,9,3,1,61.0
1030,349,2024-03-10 12:52:58,2024-03-10 12:53:55,1,0,5,1,1,57.0
1031,339,2024-03-10 12:53:35,2024-03-10 12:53:55,4,0,10,3,1,20.0
1032,349,2024-03-10 12:53:55,2024-03-10 12:54:33,1,0,6,1,1,38.0
1033,339,2024-03-10 12:53:55,2024-03-10 12:54:38,4,0,11,3,1,43.0
1034,349,2024-03-10 12:54:33,2024-03-10 12:54:35,3,1,7,2,1,2.0
1035,349,2024-03-10 12:54:38,2024-03-10 12:55:10,4,0,8,3,1,32.0
1036,339,2024-03-10 12:54:38,2024-03-10 12:55:23,3,1,12,4,1,45.0
1037,349,2024-03-10 12:55:10,2024-03-10 12:56:11,3,0,9,3,1,61.0
1038,339,2024-03-10 12:55:23,2024-03-10 12:55:32,5,1,13,4,1,9.0
1039,339,2024-03-10 12:55:32,2024-03-10 12:56:02,6,0,14,5,1,30.0
1040,339,2024-03-10 12:56:02,2024-03-10 12:57:23,6,0,15,5,1,81.0
1041,349,2024-03-10 12:56:11,2024-03-10 12:56:31,4,0,10,3,1,20.0
1042,349,2024-03-10 12:56:31,2024-03-10 12:57:14,4,0,11,3,1,43.0
1043,349,2024-03-10 12:57:14,2024-03-10 12:57:59,3,1,12,4,1,45.0
1044,339,2024-03-10 12:57:23,2024-03-10 12:57:40,6,0,16,5,1,17.0
1045,339,2024-03-10 12:57:40,2024-03-10 12:58:05,2,1,17,6,1,25.0
1046,349,2024-03-10 12:57:59,2024-03-10 12:58:08,5,1,13,4,1,9.0
1047,339,2024-03-10 12:58:05,2024-03-10 12:58:39,8,1,18,6,1,34.0
1048,349,2024-03-10 12:58:08,2024-03-10 12:58:38,6,0,14,5,1,30.0
1049,349,2024-03-10 12:58:38,2024-03-10 12:59:59,6,0,15,5,1,81.0
1050,339,2024-03-10 12:58:39,2024-03-10 12:59:41,3,1,19,6,1,62.0
1051,339,2024-03-10 12:59:41,2024-03-10 12:59:46,5,1,20,6,1,5.0
1052,339,2024-03-10 12:59:46,2024-03-10 12:59:54,-1,-1,21,7,1,8.0
1053,339,2024-03-10 12:59:54,2024-03-10 13:00:04,-1,2,22,8,1,10.0
1054,349,2024-03-10 12:59:59,2024-03-10 13:00:16,6,0,16,5,1,17.0
1055,339,2024-03-10 13:00:04,2024-03-10 13:00:23,0,0,23,0,1,19.0
1056,349,2024-03-10 13:00:16,2024-03-10 13:00:41,2,1,17,6,1,25.0
1057,350,2024-03-10 13:00:23,2024-03-10 13:00:38,0,0,0,0,1,15.0
1058,350,2024-03-10 13:00:38,2024-03-10 13:01:18,1,0,1,1,1,40.0
1059,349,2024-03-10 13:00:41,2024-03-10 13:01:15,8,1,18,6,1,34.0
1060,349,2024-03-10 13:01:15,2024-03-10 13:02:17,3,1,19,6,1,62.0
1061,350,2024-03-10 13:01:18,2024-03-10 13:02:14,1,0,2,1,1,56.0
1062,350,2024-03-10 13:02:14,2024-03-10 13:02:28,1,0,3,1,1,14.0
1063,349,2024-03-10 13:02:17,2024-03-10 13:02:22,5,1,20,6,1,5.0
1064,349,2024-03-10 13:02:22,2024-03-10 13:02:30,-1,-1,21,7,1,8.0
1065,350,2024-03-10 13:02:28,2024-03-10 13:03:11,1,0,4,1,1,43.0
1066,349,2024-03-10 13:02:30,2024-03-10 13:02:40,-1,2,22,8,1,10.0
1067,349,2024-03-10 13:02:40,2024-03-10 13:02:59,0,0,23,0,1,19.0
1068,350,2024-03-10 13:03:11,2024-03-10 13:04:08,1,0,5,1,1,57.0
1069,350,2024-03-10 13:04:08,2024-03-10 13:04:46,1,0,6,1,1,38.0
1070,350,2024-03-10 13:04:46,2024-03-10 13:04:48,3,1,7,2,1,2.0
1071,350,2024-03-10 13:04:48,2024-03-10 13:05:20,4,0,8,3,1,32.0
1072,350,2024-03-10 13:05:20,2024-03-10 13:06:21,3,0,9,3,1,61.0
1073,350,2024-03-10 13:06:21,2024-03-10 13:06:41,4,0,10,3,1,20.0
1074,350,2024-03-10 13:06:41,2024-03-10 13:07:24,4,0,11,3,1,43.0
1075,350,2024-03-10 13:07:24,2024-03-10 13:08:09,3,1,12,4,1,45.0
1076,350,2024-03-10 13:08:09,2024-03-10 13:08:18,5,1,13,4,1,9.0
1077,350,2024-03-10 13:08:18,2024-03-10 13:08:48,6,0,14,5,1,30.0
1078,350,2024-03-10 13:08:48,2024-03-10 13:10:09,6,0,15,5,1,81.0
1079,350,2024-03-10 13:10:09,2024-03-10 13:10:26,6,0,16,5,1,17.0
1080,350,2024-03-10 13:10:26,2024-03-10 13:10:51,2,1,17,6,1,25.0
1081,350,2024-03-10 13:10:51,2024-03-10 13:11:25,8,1,18,6,1,34.0
1082,350,2024-03-10 13:11:25,2024-03-10 13:12:27,3,1,19,6,1,62.0
1083,350,2024-03-10 13:12:27,2024-03-10 13:12:32,5,1,20,6,1,5.0
1084,350,2024-03-10 13:12:32,2024-03-10 13:12:40,-1,-1,21,7,1,8.0
1085,350,2024-03-10 13:12:40,2024-03-10 13:12:50,-1,2,22,8,1,10.0
1086,350,2024-03-10 13:12:50,2024-03-10 13:13:09,0,0,23,0,1,19.0
1087,340,2024-03-10 13:44:00,2024-03-10 13:44:15,0,0,0,0,1,15.0
1088,340,2024-03-10 13:44:15,2024-03-10 13:44:55,1,0,1,1,1,40.0
1089,340,2024-03-10 13:44:55,2024-03-10 13:45:51,1,0,2,1,1,56.0
1090,340,2024-03-10 13:45:51,2024-03-10 13:46:05,1,0,3,1,1,14.0
1091,340,2024-03-10 13:46:05,2024-03-10 13:46:48,1,0,4,1,1,43.0
1092,340,2024-03-10 13:46:48,2024-03-10 13:47:45,1,0,5,1,1,57.0
1093,340,2024-03-10 13:47:45,2024-03-10 13:48:23,1,0,6,1,1,38.0
1094,340,2024-03-10 13:48:23,2024-03-10 13:48:25,3,1,7,2,1,2.0
1095,340,2024-03-10 13:48:25,2024-03-10 13:48:57,4,0,8,3,1,32.0
1096,340,2024-03-10 13:48:57,2024-03-10 13:49:58,3,0,9,3,1,61.0
1097,340,2024-03-10 13:49:58,2024-03-10 13:50:18,4,0,10,3,1,20.0
1098,340,2024-03-10 13:50:18,2024-03-10 13:51:01,4,0,11,3,1,43.0
1099,340,2024-03-10 13:51:01,2024-03-10 13:51:46,3,1,12,4,1,45.0
1100,340,2024-03-10 13:51:46,2024-03-10 13:51:55,5,1,13,4,1,9.0
1101,340,2024-03-10 13:51:55,2024-03-10 13:52:25,6,0,14,5,1,30.0
1102,340,2024-03-10 13:52:25,2024-03-10 13:53:46,6,0,15,5,1,81.0
1103,340,2024-03-10 13:53:46,2024-03-10 13:54:03,6,0,16,5,1,17.0
1104,340,2024-03-10 13:54:03,2024-03-10 13:54:28,2,1,17,6,1,25.0
1105,340,2024-03-10 13:54:28,2024-03-10 13:55:02,8,1,18,6,1,34.0
1106,340,2024-03-10 13:55:02,2024-03-10 13:56:04,3,1,19,6,1,62.0
1107,340,2024-03-10 13:56:04,2024-03-10 13:56:09,5,1,20,6,1,5.0
1108,340,2024-03-10 13:56:09,2024-03-10 13:56:17,-1,-1,21,7,1,8.0
1109,340,2024-03-10 13:56:17,2024-03-10 13:56:27,-1,2,22,8,1,10.0
1110,340,2024-03-10 13:56:27,2024-03-10 13:56:46,0,0,23,0,1,19.0
1111,351,2024-03-13 13:46:00,2024-03-13 13:46:15,0,0,0,0,1,15.0
1112,351,2024-03-13 13:46:15,2024-03-13 13:46:55,1,0,1,1,1,40.0
1113,351,2024-03-13 13:46:55,2024-03-13 13:47:35,1,0,1,1,1,40.0
1114,351,2024-03-13 13:47:35,2024-03-13 13:47:54,0,0,23,0,1,19.0
1115,351,2024-03-13 13:47:54,2024-03-13 13:48:50,1,0,2,1,1,56.0
1116,351,2024-03-13 13:48:50,2024-03-13 13:49:04,1,0,3,1,1,14.0
1117,351,2024-03-13 13:49:04,2024-03-13 13:49:47,1,0,4,1,1,43.0
1118,351,2024-03-13 13:49:47,2024-03-13 13:50:44,1,0,5,1,1,57.0
1119,351,2024-03-13 13:50:44,2024-03-13 13:51:22,1,0,6,1,1,38.0
1120,351,2024-03-13 13:51:22,2024-03-13 13:52:00,1,0,6,1,1,38.0
1121,351,2024-03-13 13:52:00,2024-03-13 13:52:02,3,1,7,2,1,2.0
1122,351,2024-03-13 13:52:02,2024-03-13 13:52:34,4,0,8,3,1,32.0
1123,351,2024-03-13 13:52:34,2024-03-13 13:53:06,4,0,8,3,1,32.0
1124,351,2024-03-13 13:53:06,2024-03-13 13:54:07,3,0,9,3,1,61.0
1125,351,2024-03-13 13:54:07,2024-03-13 13:54:27,4,0,10,3,1,20.0
1126,351,2024-03-13 13:54:27,2024-03-13 13:55:10,4,0,11,3,1,43.0
1127,351,2024-03-13 13:55:10,2024-03-13 13:55:53,4,0,11,3,1,43.0
1128,351,2024-03-13 13:55:53,2024-03-13 13:56:38,3,1,12,4,1,45.0
1129,351,2024-03-13 13:56:38,2024-03-13 13:56:47,5,1,13,4,1,9.0
1130,351,2024-03-13 13:56:47,2024-03-13 13:57:17,6,0,14,5,1,30.0
1131,351,2024-03-13 13:57:17,2024-03-13 13:58:38,6,0,15,5,1,81.0
1132,351,2024-03-13 13:58:38,2024-03-13 13:58:55,6,0,16,5,1,17.0
1133,351,2024-03-13 13:58:55,2024-03-13 13:59:12,6,0,16,5,1,17.0
1134,351,2024-03-13 13:59:12,2024-03-13 13:59:37,2,1,17,6,1,25.0
1135,351,2024-03-13 13:59:37,2024-03-13 14:00:11,8,1,18,6,1,34.0
1136,351,2024-03-13 14:00:11,2024-03-13 14:01:13,3,1,19,6,1,62.0
1137,351,2024-03-13 14:01:13,2024-03-13 14:01:18,5,1,20,6,1,5.0
1138,351,2024-03-13 14:01:18,2024-03-13 14:01:26,-1,-1,21,7,1,8.0
1139,345,2024-03-16 10:25:00,2024-03-16 10:25:15,0,0,0,0,1,15.0
1140,345,2024-03-16 10:25:15,2024-03-16 10:25:34,0,0,23,0,1,19.0
1141,345,2024-03-16 10:25:34,2024-03-16 10:26:14,1,0,1,1,1,40.0
1142,345,2024-03-16 10:26:14,2024-03-16 10:26:54,1,0,1,1,1,40.0
1143,345,2024-03-16 10:26:54,2024-03-16 10:27:50,1,0,2,1,1,56.0
1144,345,2024-03-16 10:27:50,2024-03-16 10:28:04,1,0,3,1,1,14.0
1145,345,2024-03-16 10:28:04,2024-03-16 10:28:47,1,0,4,1,1,43.0
1146,345,2024-03-16 10:28:47,2024-03-16 10:29:44,1,0,5,1,1,57.0
1147,345,2024-03-16 10:29:44,2024-03-16 10:30:22,1,0,6,1,1,38.0
1148,345,2024-03-16 10:30:22,2024-03-16 10:31:00,1,0,6,1,1,38.0
1149,345,2024-03-16 10:31:00,2024-03-16 10:31:02,3,1,7,2,1,2.0
1150,345,2024-03-16 10:31:02,2024-03-16 10:31:34,4,0,8,3,1,32.0
1151,345,2024-03-16 10:31:34,2024-03-16 10:32:06,4,0,8,3,1,32.0
1152,345,2024-03-16 10:32:06,2024-03-16 10:33:07,3,0,9,3,1,61.0
1153,345,2024-03-16 10:33:07,2024-03-16 10:33:27,4,0,10,3,1,20.0
1154,345,2024-03-16 10:33:27,2024-03-16 10:34:10,4,0,11,3,1,43.0
1155,345,2024-03-16 10:34:10,2024-03-16 10:34:53,4,0,11,3,1,43.0
1156,345,2024-03-16 10:34:53,2024-03-16 10:35:38,3,1,12,4,1,45.0
1157,345,2024-03-16 10:35:38,2024-03-16 10:35:47,5,1,13,4,1,9.0
1158,345,2024-03-16 10:35:47,2024-03-16 10:36:17,6,0,14,5,1,30.0
1159,345,2024-03-16 10:36:17,2024-03-16 10:37:38,6,0,15,5,1,81.0
1160,345,2024-03-16 10:37:38,2024-03-16 10:37:55,6,0,16,5,1,17.0
1161,345,2024-03-16 10:37:55,2024-03-16 10:38:12,6,0,16,5,1,17.0
1162,345,2024-03-16 10:38:12,2024-03-16 10:38:37,2,1,17,6,1,25.0
1163,345,2024-03-16 10:38:37,2024-03-16 10:39:11,8,1,18,6,1,34.0
1164,345,2024-03-16 10:39:11,2024-03-16 10:40:13,3,1,19,6,1,62.0
1165,345,2024-03-16 10:40:13,2024-03-16 10:40:18,5,1,20,6,1,5.0
1166,345,2024-03-16 10:40:18,2024-03-16 10:40:26,-1,-1,21,7,1,8.0
1167,342,2024-03-18 10:23:00,2024-03-18 10:23:15,0,0,0,0,1,15.0
1168,342,2024-03-18 10:23:15,2024-03-18 10:23:34,0,0,23,0,1,19.0
1169,342,2024-03-18 10:23:34,2024-03-18 10:24:14,1,0,1,1,1,40.0
1170,342,2024-03-18 10:24:14,2024-03-18 10:24:54,1,0,1,1,1,40.0
1171,342,2024-03-18 10:24:54,2024-03-18 10:25:50,1,0,2,1,1,56.0
1172,342,2024-03-18 10:25:50,2024-03-18 10:26:04,1,0,3,1,1,14.0
1173,342,2024-03-18 10:26:04,2024-03-18 10:26:47,1,0,4,1,1,43.0
1174,342,2024-03-18 10:26:47,2024-03-18 10:27:44,1,0,5,1,1,57.0
1175,342,2024-03-18 10:27:44,2024-03-18 10:28:22,1,0,6,1,1,38.0
1176,342,2024-03-18 10:28:22,2024-03-18 10:29:00,1,0,6,1,1,38.0
1177,342,2024-03-18 10:29:00,2024-03-18 10:29:02,3,1,7,2,1,2.0
1178,342,2024-03-18 10:29:02,2024-03-18 10:29:34,4,0,8,3,1,32.0
1179,342,2024-03-18 10:29:34,2024-03-18 10:30:06,4,0,8,3,1,32.0
1180,342,2024-03-18 10:30:06,2024-03-18 10:31:07,3,0,9,3,1,61.0
1181,342,2024-03-18 10:31:07,2024-03-18 10:31:27,4,0,10,3,1,20.0
1182,342,2024-03-18 10:31:27,2024-03-18 10:32:10,4,0,11,3,1,43.0
1183,342,2024-03-18 10:32:10,2024-03-18 10:32:53,4,0,11,3,1,43.0
1184,342,2024-03-18 10:32:53,2024-03-18 10:33:38,3,1,12,4,1,45.0
1185,342,2024-03-18 10:33:38,2024-03-18 10:33:47,5,1,13,4,1,9.0
1186,342,2024-03-18 10:33:47,2024-03-18 10:34:17,6,0,14,5,1,30.0
1187,342,2024-03-18 10:34:17,2024-03-18 10:35:38,6,0,15,5,1,81.0
1188,342,2024-03-18 10:35:38,2024-03-18 10:35:55,6,0,16,5,1,17.0
1189,342,2024-03-18 10:35:55,2024-03-18 10:36:12,6,0,16,5,1,17.0
1190,342,2024-03-18 10:36:12,2024-03-18 10:36:37,2,1,17,6,1,25.0
1191,342,2024-03-18 10:36:37,2024-03-18 10:37:11,8,1,18,6,1,34.0
1192,342,2024-03-18 10:37:11,2024-03-18 10:38:13,3,1,19,6,1,62.0
1193,342,2024-03-18 10:38:13,2024-03-18 10:38:18,5,1,20,6,1,5.0
1194,342,2024-03-18 10:38:18,2024-03-18 10:38:26,-1,-1,21,7,1,8.0
1195,348,2024-03-18 12:47:00,2024-03-18 12:47:15,0,0,0,0,1,15.0
1196,348,2024-03-18 12:47:15,2024-03-18 12:47:55,1,0,1,1,1,40.0
1197,348,2024-03-18 12:47:55,2024-03-18 12:48:51,1,0,2,1,1,56.0
1198,348,2024-03-18 12:48:51,2024-03-18 12:49:05,1,0,3,1,1,14.0
1199,348,2024-03-18 12:49:05,2024-03-18 12:49:48,1,0,4,1,1,43.0
1200,348,2024-03-18 12:49:48,2024-03-18 12:50:45,1,0,5,1,1,57.0
1201,348,2024-03-18 12:50:45,2024-03-18 12:51:23,1,0,6,1,1,38.0
1202,348,2024-03-18 12:51:23,2024-03-18 12:51:25,3,1,7,2,1,2.0
1203,348,2024-03-18 12:51:25,2024-03-18 12:51:57,4,0,8,3,1,32.0
1204,348,2024-03-18 12:51:57,2024-03-18 12:52:58,3,0,9,3,1,61.0
1205,348,2024-03-18 12:52:58,2024-03-18 12:53:18,4,0,10,3,1,20.0
1206,348,2024-03-18 12:53:18,2024-03-18 12:54:01,4,0,11,3,1,43.0
1207,348,2024-03-18 12:54:01,2024-03-18 12:54:46,3,1,12,4,1,45.0
1208,348,2024-03-18 12:54:46,2024-03-18 12:54:55,5,1,13,4,1,9.0
1209,348,2024-03-18 12:54:55,2024-03-18 12:55:25,6,0,14,5,1,30.0
1210,348,2024-03-18 12:55:25,2024-03-18 12:56:46,6,0,15,5,1,81.0
1211,348,2024-03-18 12:56:46,2024-03-18 12:57:03,6,0,16,5,1,17.0
1212,348,2024-03-18 12:57:03,2024-03-18 12:57:28,2,1,17,6,1,25.0
1213,348,2024-03-18 12:57:28,2024-03-18 12:58:02,8,1,18,6,1,34.0
1214,348,2024-03-18 12:58:02,2024-03-18 12:59:04,3,1,19,6,1,62.0
1215,348,2024-03-18 12:59:04,2024-03-18 12:59:09,5,1,20,6,1,5.0
1216,348,2024-03-18 12:59:09,2024-03-18 12:59:17,-1,-1,21,7,1,8.0
1217,348,2024-03-18 12:59:17,2024-03-18 12:59:27,-1,2,22,8,1,10.0
1218,348,2024-03-18 12:59:27,2024-03-18 12:59:46,0,0,23,0,1,19.0
1219,354,2024-03-18 13:48:00,2024-03-18 13:48:15,0,0,0,0,1,15.0
1220,354,2024-03-18 13:48:15,2024-03-18 13:48:55,1,0,1,1,1,40.0
1221,354,2024-03-18 13:48:55,2024-03-18 13:49:14,0,0,23,0,1,19.0
1222,354,2024-03-18 13:49:14,2024-03-18 13:49:54,1,0,1,1,1,40.0
1223,354,2024-03-18 13:49:54,2024-03-18 13:50:50,1,0,2,1,1,56.0
1224,354,2024-03-18 13:50:50,2024-03-18 13:51:04,1,0,3,1,1,14.0
1225,354,2024-03-18 13:51:04,2024-03-18 13:51:47,1,0,4,1,1,43.0
1226,354,2024-03-18 13:51:47,2024-03-18 13:52:44,1,0,5,1,1,57.0
1227,354,2024-03-18 13:52:44,2024-03-18 13:53:22,1,0,6,1,1,38.0
1228,354,2024-03-18 13:53:22,2024-03-18 13:54:00,1,0,6,1,1,38.0
1229,354,2024-03-18 13:54:00,2024-03-18 13:54:02,3,1,7,2,1,2.0
1230,354,2024-03-18 13:54:02,2024-03-18 13:54:34,4,0,8,3,1,32.0
1231,354,2024-03-18 13:54:34,2024-03-18 13:55:06,4,0,8,3,1,32.0
1232,354,2024-03-18 13:55:06,2024-03-18 13:56:07,3,0,9,3,1,61.0
1233,354,2024-03-18 13:56:07,2024-03-18 13:56:27,4,0,10,3,1,20.0
1234,354,2024-03-18 13:56:27,2024-03-18 13:57:10,4,0,11,3,1,43.0
1235,354,2024-03-18 13:57:10,2024-03-18 13:57:53,4,0,11,3,1,43.0
1236,354,2024-03-18 13:57:53,2024-03-18 13:58:38,3,1,12,4,1,45.0
1237,354,2024-03-18 13:58:38,2024-03-18 13:58:47,5,1,13,4,1,9.0
1238,354,2024-03-18 13:58:47,2024-03-18 13:59:17,6,0,14,5,1,30.0
1239,354,2024-03-18 13:59:17,2024-03-18 14:00:38,6,0,15,5,1,81.0
1240,354,2024-03-18 14:00:38,2024-03-18 14:00:55,6,0,16,5,1,17.0
1241,354,2024-03-18 14:00:55,2024-03-18 14:01:12,6,0,16,5,1,17.0
1242,354,2024-03-18 14:01:12,2024-03-18 14:01:37,2,1,17,6,1,25.0
1243,354,2024-03-18 14:01:37,2024-03-18 14:02:11,8,1,18,6,1,34.0
1244,354,2024-03-18 14:02:11,2024-03-18 14:03:13,3,1,19,6,1,62.0
1245,354,2024-03-18 14:03:13,2024-03-18 14:03:18,5,1,20,6,1,5.0
1246,354,2024-03-18 14:03:18,2024-03-18 14:03:26,-1,-1,21,7,1,8.0
1247,352,2024-03-19 13:47:00,2024-03-19 13:47:15,0,0,0,0,1,15.0
1248,352,2024-03-19 13:47:15,2024-03-19 13:47:55,1,0,1,1,1,40.0
1249,352,2024-03-19 13:47:55,2024-03-19 13:48:35,1,0,1,1,1,40.0
1250,355,2024-03-19 13:48:35,2024-03-19 13:48:50,0,0,0,0,1,15.0
1251,352,2024-03-19 13:48:35,2024-03-19 13:49:31,1,0,2,1,1,56.0
1252,355,2024-03-19 13:49:31,2024-03-19 13:50:11,1,0,1,1,1,40.0
1253,352,2024-03-19 13:50:12,2024-03-19 13:50:26,1,0,3,1,1,14.0
1254,355,2024-03-19 13:50:26,2024-03-19 13:51:06,1,0,1,1,1,40.0
1255,352,2024-03-19 13:51:07,2024-03-19 13:51:50,1,0,4,1,1,43.0
1256,355,2024-03-19 13:51:50,2024-03-19 13:52:46,1,0,2,1,1,56.0
